"","logFC","logCPM","PValue","FDR"
"YNL219C",1.07264005182274,6.94524971118226,3.41274889354855e-34,6.33016777527485e-33
"YBL005W-A",7.94548958033068,4.1337199320125,3.85827480533961e-34,7.13419125724828e-33
"YBR199W",0.642628713261387,8.22364030748,4.20900337020508e-34,7.75846509081105e-33
"YBR207W",0.910937373624086,7.30833253021002,4.572468222209e-34,8.4022653636058e-33
"YOR222W",0.883406711938312,7.59930703906728,4.71092691197831e-34,8.62989304587481e-33
"YDR096W",0.748610807844284,7.85312988889663,5.33746776604579e-34,9.7474681394114e-33
"YBL040C",1.09445599936064,6.80623521522085,7.04686618165378e-34,1.28296329836447e-32
"YHL048W",1.52642348553767,6.11155672174685,1.01375327900727e-33,1.83999329812454e-32
"YLR061W",-0.333805250305031,9.93329771082816,1.05286923551838e-33,1.90514595307715e-32
"YOL110W",1.33297068706176,6.76331091391146,1.26066613320498e-33,2.27419558237009e-32
"YKL096W-A",-0.393820067207876,10.147600795453,1.38528410796855e-33,2.49140609934647e-32
"YJR077C",0.647178431013261,8.35712432851014,1.65838543264878e-33,2.97353533484329e-32
"YER088C",0.469460667456453,9.02739089000212,1.95629425382414e-33,3.49709761325603e-32
"YPL053C",0.961807630811868,7.2062006872682,2.11140671082269e-33,3.76301009275237e-32
"YER160C",-3.08907531228709,6.74313021065145,2.15495418429105e-33,3.82908826079584e-32
"YML085C",0.602389715470873,8.34267963161453,2.42436231963187e-33,4.29489576205443e-32
"YDR032C",0.568188449102079,8.59573846348496,2.75459311221574e-33,4.8653514761136e-32
"YDL147W",0.703197790935167,7.95577172921553,4.29974883457158e-33,7.57190888516669e-32
"YHR006W",1.0093982169505,7.18216647124541,4.60332977952089e-33,8.08246359211428e-32
"YDR366C",0.922873201967664,7.56792852778098,5.71334266786401e-33,1.00017303448968e-31
"YLR043C",0.679004309657728,8.00921846899234,1.24551985042625e-32,2.1739648834726e-31
"YIL094C",-0.721814904455639,7.65676990160122,2.84028290315856e-32,4.94292762882036e-31
"YPR091C",1.09020240327069,7.29577063287256,2.87471408469323e-32,4.98817690297062e-31
"YLL043W",0.641050139896155,8.25718902990529,3.08869142989656e-32,5.34379742418068e-31
"YJR045C",-0.379121511912052,9.76221791953752,3.34200590600653e-32,5.76520377429756e-31
"YLR153C",0.454029194644964,9.12160704341828,4.03047836745522e-32,6.93265712216062e-31
"YPR139C",1.22225570570903,6.57430770476822,4.3250956391164e-32,7.41785243381211e-31
"YOR312C",0.353519708228812,9.76973942517359,4.66040604174399e-32,7.96983310664716e-31
"YDL074C",1.17043457965565,6.63396543930217,4.9229568834347e-32,8.39456365397208e-31
"YLR213C",2.11490739308191,5.25172574789113,6.38839387519351e-32,1.08621053331954e-30
"YBR241C",1.09223022129272,6.95121720068528,6.86485401371202e-32,1.16387797132189e-30
"YBR177C",0.832099648063444,7.5300981463504,8.07251787230995e-32,1.36471680715594e-30
"YLR149C",1.06989255806564,6.85798040651361,8.24295449433079e-32,1.38956016361696e-30
"YML048W",0.548753336741122,8.5207584707505,8.43379248412049e-32,1.41769176501537e-30
"YLR227W-B",-2.41031935640131,8.07415505032766,9.55033890588382e-32,1.60083159507407e-30
"YKR096W",1.03577977244033,6.88233559357227,1.04127148022384e-31,1.7404529233007e-30
"YOL051W",0.903009783830756,7.33850964408842,1.23661393501257e-31,2.06113933900546e-30
"YGR096W",1.71243129875036,5.66207305947209,1.32383143436842e-31,2.20031196549381e-30
"YDR052C",1.25041515641789,6.79147709728955,1.47702151638886e-31,2.44804938724731e-30
"YER021W",0.753806344867247,7.88398670314581,1.6685035679453e-31,2.75769151160122e-30
"YOR327C",0.765522335587784,7.69199565729726,1.71830591278484e-31,2.83209361725569e-30
"YMR072W",0.841371146536926,7.44282491188712,1.8462682470048e-31,3.03454700486872e-30
"YIL077C",1.20249678352711,6.50889419190209,2.80056308037436e-31,4.59028580237538e-30
"YDR481C",-0.699040583567605,7.92385238315689,3.33969563705202e-31,5.45883400122564e-30
"YJR139C",0.556402882183216,8.84101734925632,3.54272598992314e-31,5.77474095933201e-30
"YML055W",1.74972736228108,5.78116409997856,3.74187158979569e-31,6.08259730681898e-30
"YPR065W",1.47381031763293,6.53934853514839,6.62077694950755e-31,1.07329143041743e-29
"YMR142C",0.299723914566629,10.2860351516553,6.95582442163435e-31,1.12452494816422e-29
"YOR047C",1.33481271376769,6.40169362108882,8.98017437444965e-31,1.44783901290514e-29
"YBL084C",1.44994668170174,6.09935192691062,9.94796818746567e-31,1.59951434144659e-29
"YPL020C",1.28915883426094,6.36627893623805,1.00018879582815e-30,1.60382577368975e-29
"YHL033C",-0.363129078733135,9.54597170074012,1.25408154119706e-30,2.00551364304406e-29
"YOL048C",1.21321159338636,6.49228908007958,1.3015480958847e-30,2.07581134322096e-29
"YFR052W",0.839010007253588,7.46468164743146,1.36402074218992e-30,2.16959965901552e-29
"YKR042W",0.222835000185486,11.0204354265591,1.45183107191192e-30,2.30307894168977e-29
"YEL046C",-0.543481403353648,8.33823889855966,1.82090820022037e-30,2.88083257238073e-29
"YLR340W",-0.179736619042685,11.6299321103532,1.91135690272387e-30,3.01586634491124e-29
"YLR312C",2.13732106940493,5.13526059106369,2.48866560503365e-30,3.91633893217663e-29
"YDR351W",1.24324544652894,6.52086471920273,2.52647862455767e-30,3.96529814894104e-29
"YAR002C-A",0.902736935888791,7.50774794874324,2.71464303731686e-30,4.24934996079468e-29
"YHR175W",0.871341676522671,7.31564310705403,4.42934747243262e-30,6.91515804601155e-29
"YBR203W",1.09098642145109,6.86033744095477,5.02519017034139e-30,7.82475006260789e-29
"YIR034C",-1.047674286088,6.41492714763205,5.4697247494231e-30,8.49458302948464e-29
"YDL046W",0.61638160066663,8.16366927997552,6.15206851340989e-30,9.52926423922679e-29
"YER079W",1.28291143115804,6.46039541878611,6.1747248145155e-30,9.53938556853478e-29
"YGL031C",0.450870249730348,9.45566488841398,6.38411414186436e-30,9.83718837953423e-29
"YER146W",1.12848911753068,6.75199794133422,6.62901959839851e-30,1.0188028302266e-28
"YDL010W",1.42285347154354,6.08784751018778,7.36641932635672e-30,1.1291995635765e-28
"YMR006C",-0.988487895583006,6.90940866073905,8.99479663628143e-30,1.37525094823972e-28
"YBL041W",0.537642915210047,8.60871910121543,1.04569003194689e-29,1.59467729871901e-28
"YPL028W",0.38443058170789,9.39909354113715,1.07739509393282e-29,1.63880379712095e-28
"YNL156C",0.939172719608285,7.12076765837724,1.16703441209487e-29,1.77060067086292e-28
"YGR289C",1.2892606087047,6.68427316669223,1.2171050373556e-29,1.84184411919005e-28
"YJL190C",-0.30820593159285,10.01534234149,1.27781850186952e-29,1.92878879478621e-28
"YLR260W",1.42573684893036,6.01076031354317,1.93394810227542e-29,2.91174832599584e-28
"YPL131W",-0.23274323668251,11.2397408578505,1.96889784577409e-29,2.9568448105191e-28
"YOL006C",1.35537918762938,6.23785273120093,2.11803740352792e-29,3.17276640928473e-28
"YPR173C",0.705759437044618,7.72627612242812,2.79709183171207e-29,4.17939201218189e-28
"YKR076W",1.19447756632179,6.66209010597247,5.21645324779107e-29,7.77474908493193e-28
"YCR004C",0.629595061488801,8.36177970081669,6.85588654942493e-29,1.01925328424491e-27
"YGL252C",0.806991793985227,7.80985061103068,7.61933330057777e-29,1.12991466515084e-27
"YDR002W",0.462275445706185,8.86098039950163,7.69789262418511e-29,1.13871076643258e-27
"YDR071C",0.834542535115763,7.36271485514269,8.4448308882167e-29,1.24608639315656e-27
"YDR507C",1.21688538200444,6.48165121227309,9.08597563425621e-29,1.33735616487299e-27
"YPL016W",1.77057761395421,5.65011652902581,1.35841521099549e-28,1.99447712244673e-27
"YIL123W",-0.48657584776284,8.70872566036006,1.47374654899342e-28,2.15845503227576e-27
"YNL225C",1.96238979679075,5.29474470068039,1.81098274603169e-28,2.64582343414061e-27
"YAR071W",-2.93296863220611,5.95109972689463,1.82887876830962e-28,2.66538809657341e-27
"YIL111W",1.14550639607928,6.74400755692283,2.5261440682643e-28,3.67252934936606e-27
"YKL067W",0.622157409181143,8.00892859594909,2.56027157735189e-28,3.71302130470371e-27
"YDL037C",-3.08318981736572,3.74797728448643,2.84296972841371e-28,4.11292222078824e-27
"YKL063C",1.22243010080675,6.32884936932345,3.04403595966479e-28,4.39306360325281e-27
"YFL068W",1.08681585143101,7.64728717828412,3.14328288518148e-28,4.52525665002891e-27
"YOL126C",0.570345797267117,8.38907879457683,3.17758425332484e-28,4.56353544342794e-27
"YDR174W",0.59188585752186,8.17220911097236,3.252622372707e-28,4.65999190782259e-27
"YGR178C",0.599207674648456,8.34385253190034,4.41088971260644e-28,6.30416290567448e-27
"YNL220W",-0.612726874410316,7.87567733378147,4.61867293032334e-28,6.58522595872848e-27
"YOR043W",0.791174384326034,7.3624321024006,5.73132809904579e-28,8.15198758703219e-27
"YLR378C",0.577421804121872,8.34628460895809,6.96532162289713e-28,9.88340720448017e-27
"YOR062C",1.25318377768957,6.23975980478452,7.31459515869122e-28,1.03541769267885e-26
"YLR151C",1.57535656194464,5.87686857616605,7.67198343813287e-28,1.08341589506998e-26
"YGR223C",1.04867705127831,6.81453962060278,8.98055469362925e-28,1.26518909814772e-26
"YFR030W",1.11807965829632,6.80315970093072,9.09133289712953e-28,1.27775336703837e-26
"YNL192W",0.506096465188717,8.70138292447471,1.01348288159802e-27,1.42103749061979e-26
"YBR126C",-0.374354705010691,9.95335326786399,1.04545538168096e-27,1.46240177149084e-26
"YMR250W",-0.794630575080409,7.11430021881883,1.06862714284687e-27,1.49128934061908e-26
"YPL237W",0.506689706261701,8.56116852515498,1.08260168766656e-27,1.50576969201139e-26
"YMR244C-A",1.58475007513221,5.8707190771021,1.08409310258045e-27,1.50576969201139e-26
"YIL140W",1.10171060558358,6.71140705164799,1.11621648543525e-27,1.54675712981742e-26
"YKL108W",1.83752540452055,5.34250046066037,1.24546821517897e-27,1.72183070776027e-26
"YLR093C",0.859527128927466,7.35233588589039,1.53159203597217e-27,2.11245456336768e-26
"YCL009C",-0.390936977125367,9.21537175324285,1.72514471954303e-27,2.37387937338049e-26
"YDL035C",0.98545138022335,6.99693602815899,1.74764703503157e-27,2.39926392257118e-26
"YJL210W",0.821037199524263,7.22726993693588,1.80261653827844e-27,2.46900047615591e-26
"YJR001W",0.777154838463403,7.48242487236032,1.96252334333979e-27,2.68181307679944e-26
"YKR100C",1.07971004913452,6.68018468873239,2.0381008005214e-27,2.77867337250809e-26
"YPR061C",1.89179052463787,5.44850643125317,2.36997184947403e-27,3.22370653639951e-26
"YGR009C",0.791038752012182,7.39285858588496,2.47760365055646e-27,3.36238091750976e-26
"YBL099W",0.425712462303474,9.03804016021883,4.79091823141946e-27,6.48692521174117e-26
"YIL005W",1.03287721705383,6.75939889192762,5.27253290820572e-27,7.12273452462403e-26
"YDL124W",-0.605121447617495,8.21384216729533,6.6703524301849e-27,8.99054107731299e-26
"YBR145W",-0.605416333688899,7.89403905875716,7.50298815251106e-27,1.00898138405473e-25
"YHL034C",0.444717517981642,9.26358958507424,7.62025042229782e-27,1.0224267970235e-25
"YDR251W",0.613470097021068,8.12980296538198,8.59654655750382e-27,1.15080918508484e-25
"YKR098C",1.01806981651657,6.66927719649409,1.17091919133626e-26,1.56395685217531e-25
"YKL175W",0.7773071831729,7.41562990668012,1.32559887246036e-26,1.76656948836666e-25
"YNL283C",0.775554354440111,7.63238712964313,1.45704425957481e-26,1.93737772672003e-25
"YBR068C",-0.453636947319326,8.72560703045558,1.47665879057689e-26,1.95905606812633e-25
"YDR100W",1.27720395690549,6.1361324078428,1.66415052457737e-26,2.20285875926718e-25
"YGR038C-A",6.38439153802269,4.26161191688892,1.84816172532901e-26,2.44097610017226e-25
"YNL302C",-0.356777638495604,10.2338112701682,1.88602553451659e-26,2.48543721330394e-25
"YPL218W",0.545512665747025,8.36531250937877,1.89249611052234e-26,2.48842210799126e-25
"YHR199C",0.769282568580643,7.50720123198587,2.12842395646946e-26,2.79243559876492e-25
"YBR244W",-1.96395862832178,4.55405642218104,2.18998074185307e-26,2.86683983397005e-25
"YDL206W",1.52268615978698,5.66756704365497,2.37747669058587e-26,3.10541491792419e-25
"YNL136W",1.21364743610987,6.54406354715016,2.52932022278088e-26,3.29647307449217e-25
"YHR025W",-0.584286830808016,8.10600072736093,6.49693577240401e-26,8.44887230006912e-25
"YIR042C",2.10029875374523,4.98655458509245,7.15048978945476e-26,9.278387737764e-25
"YJL106W",1.77338843649877,5.44421757295208,7.49739388099351e-26,9.68741032973392e-25
"YER024W",1.2864590512333,6.15097912358913,7.4984518016193e-26,9.68741032973392e-25
"YKL209C",0.940978470099575,6.91023161869567,7.97357827506154e-26,1.02787936064355e-24
"YLR356W",1.32736544754736,6.21591738762999,8.11757589117119e-26,1.04416731626217e-24
"YLR224W",0.877614564308329,7.27371276893798,9.75027745330458e-26,1.25146185881135e-24
"YIL144W",1.45740973174526,5.72023580678027,1.30289229185575e-25,1.66866097205854e-24
"YIR039C",1.29312423507746,5.99518102384769,1.44691096530344e-25,1.84910846257029e-24
"YHR039C-A",0.579350999236668,8.10982845688392,1.56893961816446e-25,2.00073614669809e-24
"YBR089C-A",0.779491829917286,7.33943430059412,1.57542989572752e-25,2.00469219204725e-24
"YMR307W",-0.253869079340712,10.3053820587998,3.47456804004381e-25,4.41180667230455e-24
"YPL225W",0.904225240627365,7.07273629424518,3.55309445716385e-25,4.50185436895899e-24
"YOR239W",0.727047817591734,7.79157182146692,3.67081084241409e-25,4.64106575952226e-24
"YNR001C",0.438078351916377,8.82374501313386,4.98830784588748e-25,6.29335128445975e-24
"YLR027C",0.404654254682279,9.01650270874378,5.16819361255016e-25,6.50642587350198e-24
"YER159C-A",2.93586895089167,6.21930515083255,6.2330437715306e-25,7.81375423647173e-24
"YMR051C",2.93586895089167,6.21930515083255,6.2330437715306e-25,7.81375423647173e-24
"YGL255W",-0.997098231390857,6.58195436517537,6.38579542731876e-25,7.98831956521038e-24
"YJR025C",1.02954110944101,6.61480250043988,7.34522431165611e-25,9.16913338651248e-24
"YHR080C",0.92929595364139,6.86396687528649,8.07599404117641e-25,1.00601382613981e-23
"YNR067C",-1.04481963063829,6.34781960262515,8.95979136485595e-25,1.11376230054312e-23
"YGR097W",0.52597570960397,8.2946503471764,9.15578028742031e-25,1.1357390348148e-23
"YLR290C",1.63185487541329,5.41969942064161,1.14187469157556e-24,1.41348798118255e-23
"YIL126W",0.73901652523788,7.40396916481471,1.16870543566962e-24,1.44368059767373e-23
"YNL098C",-0.433700257943511,8.88410851930412,1.50224278829832e-24,1.85182720382524e-23
"YFL049W",1.18888250733817,6.36610659682384,1.61125244331149e-24,1.98207499107569e-23
"YBR014C",1.36589780674936,6.15550296734116,1.74368737384846e-24,2.14053904378866e-23
"YDR259C",2.11499784335176,4.8698825963236,1.7620549279771e-24,2.15860849044317e-23
"YGR161W-C",1.21851176718529,6.09088852044492,1.87359172514585e-24,2.29050459456363e-23
"YML016C",0.904689469070334,7.04738920937907,1.92573022253794e-24,2.34939087149629e-23
"YGR067C",1.97463504444015,4.97194599240088,2.37569392428134e-24,2.89238291151702e-23
"YIL026C",1.40582758048329,5.72933906919462,2.40889403548732e-24,2.92678152114547e-23
"YBR111C",0.671452405467853,7.66042923889761,2.53566598389513e-24,3.07449500547284e-23
"YLL061W",0.992174652907001,6.88187923453873,2.8701036694938e-24,3.47288413341407e-23
"YJL055W",0.601074857755326,7.93815074884954,3.03161291377104e-24,3.66082726750679e-23
"YGR033C",1.27409368512716,6.2397814768409,3.61795868025749e-24,4.35997179451803e-23
"YDR348C",0.649169704858626,7.72082566064435,3.86009311321834e-24,4.64231116888474e-23
"YML038C",1.02396674753479,6.76282011579134,4.10142900712303e-24,4.92254674140912e-23
"YDR517W",0.528330584546531,8.35316865251117,4.22060179378761e-24,5.05532405138488e-23
"YGR035C",-2.64376372819214,4.51397432016539,4.39341462892906e-24,5.25168370896429e-23
"YJR137C",0.992568871916083,6.55525240239017,4.88677178126159e-24,5.82964286889613e-23
"YHL015W",0.219862882500718,10.7487071714837,5.30686750865696e-24,6.31805534179542e-23
"YKR071C",1.04449118010631,6.79325840855627,5.43051046938839e-24,6.45227519023516e-23
"YML007W",0.675126809924134,7.69505675595279,6.29803484201712e-24,7.46803049302911e-23
"YGR274C",1.02016285249824,6.48578449884204,6.4747724801834e-24,7.66224575304904e-23
"YBR248C",-0.729677546834307,7.11644205758782,7.10049249460654e-24,8.38595091628481e-23
"YOR061W",0.655919339788862,7.66634860405768,8.13512676986895e-24,9.58875400344912e-23
"YOR289W",1.32155112296256,5.82489139472271,1.03211004417872e-23,1.21411434023966e-22
"YBR159W",0.632894680171835,7.73036706602141,1.11684163362722e-23,1.31118094170085e-22
"YKL043W",-0.783522984656275,7.19992975408629,1.19797102949908e-23,1.40364249139526e-22
"YPR167C",1.14039069857968,6.30131291672742,1.45927376004544e-23,1.70642743837725e-22
"YJR134C",0.855126335041581,7.00836683949861,1.56312823755596e-23,1.8242662291161e-22
"YOR330C",0.928308280455142,6.79798079939369,1.64066544142944e-23,1.9109876804996e-22
"YOR377W",1.16924529795282,6.52069753819988,1.74520840906415e-23,2.02876191678439e-22
"YKR067W",0.686957964780551,7.48660766117618,1.80971785545548e-23,2.09962755896668e-22
"YOR067C",1.03789198789291,6.48140259352025,1.90021196420658e-23,2.20030414720359e-22
"YKL037W",1.92610716478803,4.96062083646301,1.97394528906692e-23,2.28121763191582e-22
"YDR098C-A",3.42960921463713,5.00860364451569,3.65563237208578e-23,4.21644770870011e-22
"YBR105C",1.04807588464252,6.77754784514046,3.83208194310689e-23,4.41136748197733e-22
"YJR117W",0.703374879895213,7.52751647635756,4.23675567670595e-23,4.86774433768332e-22
"YDR151C",1.06754583842057,6.31553770135845,4.58207129234528e-23,5.25428601488508e-22
"YDL081C",0.342644077297826,9.6368949297585,4.7267988673086e-23,5.40976187579593e-22
"YPL234C",0.517279853006781,8.2980769655558,5.02752990977397e-23,5.74283677145416e-22
"YKL122C",1.02325340086641,6.42266816913002,5.3389761106266e-23,6.08684424789549e-22
"YBR171W",1.23629590058759,6.3391877885597,5.3725729110108e-23,6.11336806047132e-22
"YFR001W",1.27532351640965,5.91353633242743,5.51552438268088e-23,6.26398421733642e-22
"YMR071C",0.773813783123361,7.27005920094718,5.54450060094043e-23,6.28482951259857e-22
"YDR182W",0.862791078469368,7.00149842172718,6.49397928248229e-23,7.34701250754259e-22
"YOL052C-A",-2.36110547630946,4.39239334972383,6.93618872831899e-23,7.83233372241669e-22
"YBL001C",0.8707564583014,6.99343556192614,7.27406947686735e-23,8.19822268469031e-22
"YHL023C",1.04521890317976,6.34492991704117,9.70937535097162e-23,1.09221243254181e-21
"YGR146C",0.966856493024314,6.73956731819421,9.81415475240592e-23,1.10190424421226e-21
"YDR037W",-0.312732160420764,9.55297406102251,1.00450092851625e-22,1.12568787765732e-21
"YKL042W",1.69387252034727,5.26501034606336,1.0109069910993e-22,1.13072526773811e-21
"YBR023C",0.769626778215989,7.60181728714364,1.05996727750396e-22,1.18336346811149e-21
"YPR138C",0.740269892395288,7.27487165970943,1.09514131745891e-22,1.22032978821175e-21
"YCL063W",1.34322568457979,6.01649548285726,1.11123799838781e-22,1.23593895422194e-21
"YDL048C",-0.776491577171745,7.12794208107466,1.21262440411991e-22,1.34617234506144e-21
